CantonId;NombreCantón;Provin;rgnatu;Pob;base;MR111;MR112;MR113;MR1131;MR13;MR19;MR211;MR212;MR213;MR214;MR215;MR216;MR217;MR218;MR219;MR2110;MR21111;MR221;MR2211;MR2213;MR22131;MR2210;MR22101;MR22102;MR22103;MR22104;MR22105;MR22105_exp;MR243;MR421;MR422;MR4221;MR4222;MR4223;MR423;MR42311;MR42312;MR42313;MR424;MR4241;MR4242;MR42421;MR42422;MR42423;MR431;MR4311;MR43111;MR43112;MR43113;MR43114;MR43115;MR43116;MR43117;MR43118;MR43119;MR431110;MR431111;MR431112;MR431113;MR431114;MR431115;MR431115_esp;MR4311_TOTAL;MR4321;MR433;MR43411;MR4342_PAPEL;MR4343_PAPEL_REAL;MR43441;MR43412;MR4342_CARTON;MR4343_CARTON_REAL;MR43442;MR43413;MR4342_PLASTICO;MR4343_PLASTICO_REAL;MR43443;MR43414;MR4342_MADERA;MR4343_MADERA_REAL;MR43444;MR43415;MR4342_VIDRIO;MR4343_VIDRIO_REAL;MR43445;MR43416;MR4342_HIERRO;MR4343_HIERRO_REAL;MR43446;MR43417;MR4342_CHATARRA;MR4343_CHATA_REAL;MR43447;MR43418;MR4342_PET;MR4343_PET_REAL;MR43448;MR43419;MR4342_ALULATA;MR4343_ALULATA_REAL;MR43449;MR434110;MR4342_NEUMATICOS;MR4343_NEUMA_REAL;MR434410;MR434111;MR4342_ELEC;MR4343_ELEC_REAL;MR434411;MR434112;MR4342_TETRA;MR4343_TETRA_REAL;MR434412;MR434113;MR434113_ESP;MR4342_OTROS;MR4343_OTROS_REAL;MR434413;MR4341_TOTAL_RES_REC;MR441;MR4411;MR4412;MR4413;MR4414;MR4415;MR442;MR4421;MR4422;MR4423;MR4424;MR4425;MR4441;MR4442;MR4443;MR451;MR4511;MR452;MR4521;MR4521_S;MR4522;MR4523;MR453;MR461;MR465;MR4619;MR473;MR4731;MR4732;MR4733;MR473111;MR473121;MR4737;MR47371;MR473711;MR47375;MR48;MR483;MR4831;MR486;MGD;MEP;MM;EPM;MGC;MMG;filter_$;VB;CSB;MSF;DIF;DIF2;NODIF;RDES;MFDPES;SUBSIDIO;ROTZU;ROTZR;TROT;RI;RIR;CRR;RGEN;MR48_CAL;TCRO;TCRI;TCROIU;TCROI;PORG;PCAR;PPAP;PPR;PPS;PVID;PMAD;PMET;PCHA;PCAU;PTEX;PLFA;PPIL;PPDPT;POTROS;PTOTAL;MTRO;MTROD;MCTR;MGDSP
606;GUAMOTE;6;1;3192;1;1;2;1;2;2;1;2;1;1;1;1;2;2;2;1;2;1;2;;;;2;;;;;;;196;1;1;20;10;30;1;20;10;30;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,68;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;7,24;1;7,24;2;1;2;2;1;0;1;1;1;1;2;7,24;0;;1;1;0;0;1;1;5;1;30;1;0;0;0;7,24;1;2;1;0;0;0;0;0;217,2;2170,56;7,24;;;;;;;;;;;;;;;;;;;;;18;19;24;2
607;GUANO;6;1;21970;1;1;2;2;;2;1;2;2;2;1;1;2;2;2;1;1;1;1;2;2;;1;2;1;2;2;2;;350;1;1;6;0;12;1;6;0;6;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,35;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;200;GAD MUNICIPAL;;1;3;RECICLADORES EN LA DISPOSICION FINAL;;2;0;;;1;20;GAD MUNICIPAL;QUEMA;2;0;;;2;0;;;2;;0;;;203;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;13;2;13;2;1;1;0;2;1;0;1;2;;1;13;0;;2;1;;0;;0;1;;6;0,5;0;0;0;13;1;1;1;0;0;0;16,92;0,02;390;7689,5;13;;;;;;;;;;;;;;;;;;;;;18;19;2;1
608;PALLATANGA;6;1;4434;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;2;1;2;2;;1;2;1;2;2;2;;150;1;1;32;0;32;1;32;0;32;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,6;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;5;3;5;2;1;2;2;1;0;1;1;1;1;2;5;0;;2;1;;0;;0;1;1;32;1;0;0;0;5;1;2;1;0;0;0;0;0;150;2660,4;5;;;;;;;;;;;;;;;;;;;;;18;19;2;2
609;PENIPE;6;1;1510;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;2;1;2;2;2;;74;1;1;8,95;10,6;19,55;1;8,95;10,6;19,55;2;0;0;0;0;0;1;1;69,74;2,86;16,09;3,71;0,43;3,23;0;3,92;0;0;0;0;0,02;0;0;;100;0,35;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;1;1;2;2;2;2;2;;;;;;2500;0;2500;1;1;2;;;0;0;2,48;2;2,48;2;1;2;2;1;0;1;1;1;2;2;2,48;0;;1;1;;0;;0;1;1;19,55;1;0;0;0;2,48;1;3;1;2,5;0;2,5;0;0;74,4;528,5;2,48;69,74;30,26;100;100;69,74;2,86;16,09;3,71;0,43;3,23;0;3,92;0;0;0;0;0,02;0;0;100;1;19;2;2
610;CUMANDÁ;6;1;12082;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;320;1;1;16;0;16;1;16;0;16;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,82;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;12;1;10;2;1;2;2;1;0;1;1;1;2;2;10;0;;1;1;;0;;0;1;1;16;1;0;0;0;12;1;3;1;0;0;0;0;0;360;9907,24;10;;;;;;;;;;;;;;;;;;;;;18;19;1;2
701;MACHALA;7;2;302083;1;2;2;1;1;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;10919;1;1;400;240;640;1;240;120;360;1;2;0;140;10;150;2;;;;;;;;;;;;;;;;;;;0,92;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;363,98;1;363,98;2;2;0;0;0;0;0;2;;;;363,98;0;;1;0;1;0;0;0;2;;510;0,8;0;0;0;363,98;0;5;1;0;0;0;0;0;10919,4;277916,36;363,98;;;;;;;;;;;;;;;;;;;;;18;19;1;
702;ARENILLAS;7;2;22457;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;;1;1;2;2;2;2;;977;1;1;40,41;;40,41;1;9,82;0;9,82;2;0;0;0;0;0;1;1;71,2;0;10,7;0;9,63;1,3;0;2,84;0;0;0;0;0;3,03;1,3;LONA, PVC;100;0,62;2;1;47488;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;1;207336;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;1;129320;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;2;0;;;2;0;;;2;0;;;1;85224;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;1;84376;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;2;0;;;2;0;;;2;0;;;2;0;;;1;CAUCHO, LONA;9752;ASOCIACIÓN DE RECICLAJE ARENILLAS;NO EXISTE LA INFRAESTRUCTURA Y EQUIPAMIENTO ADECUADO;563496;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;32,59;2;31,04;2;2;0;0;0;0;0;2;;;;31,04;0;;2;1;;0;;0;1;;9,82;0,24;0;0;0;32,59;0;5;1;0;0;0;46958;46,96;977,7;13923,34;31,04;71,2;28,8;100;100;71,2;0;10,7;0;9,63;1,3;0;2,84;0;0;0;0;0;3,03;1,3;100;18;19;1;
703;ATAHUALPA;7;2;1811;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;1;FIDECOMISOS;1;1;2;2;2;2;;82;1;1;9;3;12;1;9;3;12;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,4;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;2,7;1;2,7;2;2;0;0;0;0;0;2;;;;2,7;0;;1;0;0;0;1;0;4;;12;1;0;0;0;2,7;0;5;1;0;0;0;0;0;81;724,4;2,7;;;;;;;;;;;;;;;;;;;;;18;19;1;
704;BALSAS;7;2;4669;1;2;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;MATERIAL RECICLADO Y ABONO ORGANICO;1;1;2;2;2;2;;204;1;1;36;0;36;1;36;0;36;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,39;1;2;0;;;1;2398;MARBAL EP;NINGUNA;1;444;MARBAL EP;NINGUNA;2;0;;;1;4818;MARBAL EP;NINGUNA;2;0;;;1;358;MARBAL EP;NINGUNA;1;859;MARBAL EP;NINGUNA;1;86;MARBAL EP;NINGUNA;1;3000;MARBAL EP;NINGUNA;2;0;;;1;1000;MARBAL EP;NINGUNA;1;BOTA/LONA;156;MARBAL EP;NINGUNA;10119;1;1;2;2;2;2;1;1;2;2;2;2;67220;0;67220;1;1;1;1;;1,84;1,51;3,35;1;1,36;2;2;0;0;0;0;0;2;;;;1,36;0;;1;0;0;0;1;0;4;;36;1;1;3,35;-3,35;0;0;5;1;67,22;0;67,22;843,25;0,84;100,5;1820,91;1,36;;;;;;;;;;;;;;;;;;;;;1;1;1;
705;CHILLA;7;2;921;1;1;2;2;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;15;1;1;3,16;0;3,16;1;3,14;0;3,14;2;0;0;0;0;0;1;1;61,88;5,76;15,11;4,55;0;2,2;0;1,6;1,5;0;0;0;0;5,7;1,7;OTROS;100;0,51;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;0,64;1;0,48;2;2;0;0;0;0;0;2;;;;0,64;0;;2;1;;0;;0;1;;3,14;0,99;0;0;0;0,64;0;5;1;0;0;0;0;0;19,2;469,71;0,64;61,88;38,12;100;100;61,88;5,76;15,11;4,55;0;2,2;0;1,6;1,5;0;0;0;0;5,7;1,7;100;18;19;1;
706;EL GUABO;7;2;28357;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;;1;1;2;2;2;2;;1277;1;1;52,3;33,2;85,5;1;52,3;33,2;85,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,5;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;42,57;2;42,57;2;2;0;0;0;0;0;2;;;;42,57;0;;2;1;;0;;0;1;;85,5;1;0;0;0;42,57;0;5;0;0;0;0;0;0;1277,1;14178,5;42,57;;;;;;;;;;;;;;;;;;;;;18;19;1;
707;HUAQUILLAS;7;2;59400;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;;;;2;;;;;;;926;1;1;6,5;0;6,5;1;6,5;0;6,5;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;1;1660;SEGUINUS;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;30,86;1;30,86;2;1;1;0;2;1;2;1;1;1;2;30,86;0;;2;1;;0;;0;1;1;6,5;1;0;0;0;30,86;1;2;1;0;0;0;0;0;925,8;53460;30,86;;;;;;;;;;;;;;;;;;;;;18;19;24;1
708;MARCABELÍ;7;2;5147;1;2;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1;1;2;1;MATERIAL RECICLADO Y ABONO ORGANICO;1;1;2;2;2;2;;100;1;1;28,25;5,8;34,05;1;3,66;1,73;5,39;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,44;1;2;0;;;1;2398;MARBAL EP;NINGUNA;1;444;MARBAL EP;NINGUNA;2;0;;;1;4818;MARBAL EP;NINGUNA;2;0;;;1;358;MARBAL EP;NINGUNA;1;859;MARBAL EP;NINGUNA;1;86;MARBAL EP;NINGUNA;1;3000;MARBAL EP;NINGUNA;2;0;;;1;1000;MARBAL EP;NINGUNA;1;OTROS;156;MARBAL EP;NINGUNA;10119;2;2;2;2;2;2;1;1;2;2;2;2;541770;0;541770;1;1;1;1;;2,82;1,64;4,46;1;1,48;2;2;0;0;0;0;0;2;;;;2,84;1,36;GAD MUNICIPAL DE BALSAS;2;0;0;0;1;0;4;;5,39;0,16;1;4,46;-4,46;0;0;5;1;541,77;0;541,77;843,25;0,84;133,8;2264,68;1,48;;;;;;;;;;;;;;;;;;;;;18;1;1;
709;PASAJE;7;2;62521;1;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;2;2;;1;1;2;2;2;2;;1984;1;1;110;45;155;1;110;45;155;1;1;1;0;0;0;2;;;;;;;;;;;;;;;;;;;0,9;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;60;1;60;2;1;2;2;1;2;1;1;1;1;2;60;0;;1;0;1;0;0;0;2;1;155;1;0;0;0;60;1;2;0;0;0;0;0;0;1800;56268,9;60;;;;;;;;;;;;;;;;;;;;;18;19;1;2
710;PIÑAS;7;2;19037;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;650;1;1;21,69;0;21,69;1;21,69;0;21,69;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,75;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;2;;14,8;7,32;21,72;1;21,72;2;2;0;0;0;0;0;2;;;;47,72;26;MANCOMUNIDAD;1;0;0;0;1;0;4;;21,69;1;0;22,12;-22,12;-0,4;0;5;1;0;0;0;0;0;651,6;14277,75;21,72;;;;;;;;;;;;;;;;;;;;;18;19;1;
711;PORTOVELO;7;2;10117;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;;1;1;2;2;2;2;;317;1;1;30,25;0;30,25;1;3,25;0;3,25;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,74;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;1;2;;6,38;4,25;10,63;1;10,63;2;2;0;0;0;0;0;2;;;;10,63;0;;1;0;0;0;1;0;4;;3,25;0,11;0;10,63;-10,63;0;0;5;1;0;0;0;0;0;318,9;7486,58;10,63;;;;;;;;;;;;;;;;;;;;;18;19;1;
712;SANTA ROSA;7;2;60025;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;COBRO DE TICKET TURISTICO ISLA JAMBELI;1;1;2;2;2;2;;1590;1;1;173,4;30;203,4;1;40;2;42;1;2;0;5;0;5;2;;;;;;;;;;;;;;;;;;;0,7;2;2;0;;;1;15000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;1;36000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;2;0;;;1;5000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;1;30000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;1;30000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;1;5000;RECICLADORES EN EL SITIO DE DISPOSICIÓN FINAL;NO SE HAN IMPLEMENTADO PROYECTOS DE CLASIFICACION DOMICILIARIA;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;121000;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;53,29;1;53,29;1;2;0;0;0;0;0;2;;;;53;0;;1;0;1;0;0;0;2;;47;0,23;0;0;0;53,29;0;5;0;0;0;0;10083,33;10,08;1598,7;42017,5;53;;;;;;;;;;;;;;;;;;;;;18;19;1;
713;ZARUMA;7;2;10339;1;2;2;1;2;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;FIDEICOMIZO;1;1;2;2;2;2;;379;1;1;20,06;11,28;31,34;1;20,06;11,28;31,34;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,51;1;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;;;;;;2;;;;;;0;0;0;1;1;1;2;;7,6;5,1;12,7;1;12,7;2;2;0;0;0;0;0;2;;;;12,7;0;;1;0;0;0;1;0;4;;31,34;1;1;12,7;-12,7;0;0;5;0;0;0;0;0;0;381;5272,89;12,7;;;;;;;;;;;;;;;;;;;;;18;19;1;
714;LAS LAJAS;7;2;1638;1;1;2;2;;1;1;2;2;1;1;2;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;120;1;1;2;1;3;1;1;1;2;2;0;0;0;0;0;1;1;70;10;0;5;8;2;0;0;0;5;0;0;0;0;0;;100;0,63;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;4;2;4;2;2;0;0;0;0;0;2;;;;4;0;;2;1;;0;;0;1;;2;0,67;0;0;0;4;0;5;1;0;0;0;0;0;120;1031,94;4;70;30;100;100;70;10;0;5;8;2;0;0;0;5;0;0;0;0;0;100;18;19;1;
801;ESMERALDAS;8;2;170037;1;1;2;2;;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;2;;1;1;2;2;2;2;;5650;1;1;128;0;128;1;128;0;128;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,91;2;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;2;;;0;0;188,44;3;188,44;2;1;2;2;1;0;1;1;1;2;2;188,44;0;;2;1;;0;;0;1;1;128;1;0;0;0;188,44;1;3;1;0;0;0;0;0;5653,2;154733,67;188,44;;;;;;;;;;;;;;;;;;;;;18;19;1;2
802;ELOY ALFARO;8;2;5456;1;1;2;2;;1;1;2;1;1;1;1;1;2;2;1;2;1;2;;;;2;;;;;;;840;1;1;15;10;25;1;15;10;25;2;0;0;0;0;0;1;1;25;14;16;9;12;6;7;2;3;1,2;2,3;1;1;0,5;0;;100;0,67;1;1;10000;RECICLADORES;EN LAS DIFERENTES PARROQUIAS Y COMUNIDADES QUE SON DE DIFÍCIL ACCESO;1;12000;RECICLADORES;"EL TRASLADO DE LOS RESIDUOS MEDIANTE EMBARCACIONES FLUVIALES 
PARROQUIALES Y RECINTOS DE DIFÍCIL ACCESO";1;288;RECICLADORES;EN LA DIFERENTES COMUNIDADES DE DIFÍCIL ACCESO Y VARIAS PARROQUIAS GESTIONAN EL PLASTICO PARA REALIZAR OTRAS ACTIVIDADES DE AGRICULTURA Y TRABAJOS DE ALBAÑILERÍA;1;600;CARPINTEROS Y CARBONEROS;GESTIONAN LA MADERA EN OTRAS ACTIVIDADES;1;84;RECICLADORES;LA MAYORÍA DE LOS VIDRIOS AL MOMENTO DE HACER LA RECOLECCIÓN SE QUIEBRAN, Y QUE DICHA ACTIVIDAD LA REALIZAN EN VOLQUETAS;1;420;RECICLADORES;LAS DIFERENTES USUARIOS QUE GENERAN LOS RESIDUOS EN SU MAYORÍA LO VENDEN A LOS CHATARREROS;1;400;RECICLADORES;PARTE DE LO QUE SE GENERA LLEGAN AL RELLENO SANITARIO DE LOS RESIDUOS SÓLIDOS;1;130;RECICLADORES;EN SU GRAN MAYORÍA NO SON RECICLADOS POR SU BAJO COSTO EN EL MERCADO;1;308;RECICLADORES;NO LLEGAN AL BOTADERO;1;98;RECICLADORES;NO SIEMPRE LLEGAN AL LUGAR DE DISPOSICIÓN FINAL, YA QUE SON UTILIZADOS PARA DIFERENTES RELLENOS EN CIERTAS PARROQUIAS;1;126;RECICLADORES;"LOS DIFERENTES USUARIOS GENERADORES NO HACEN UNA CORRECTA DISPOSICIÓN FINAL
LAS DIFERENTES PARROQUIAS DE DIFÍCIL ACCESO TAMBIÉN INFLUYEN EN QUE NO LLEGUE LOS RESIDUOS AL BOTADERO";1;156;RECICLADORES;COMPETENCIAS DE RECICLADORES Y DIFICIL DE ACCESOS A LOS RECINTOS MAS LEJOS;2;;0;;;24512;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;1;;16;12;28;2;35;1;2;0;0;0;0;0;2;;;;35;0;;2;1;;0;;0;1;;25;1;1;28;-28;0;0;5;1;0;0;0;2042,67;2,04;840;3655,52;35;25;75;100;100;25;14;16;9;12;6;7;2;3;1,2;2,3;1;1;0,5;0;100;18;19;24;
803;MUISNE;8;2;5887;1;1;2;2;;2;1;2;2;2;1;1;2;2;1;1;2;1;2;;;;2;;;;;;;576;1;1;10;0;10;1;0,9;0;0,9;2;0;0;0;0;0;1;1;67;2,2;2;5;4;3,8;2;2;4;1,1;2,2;1,1;0,5;0,1;3;NINGUNO;100;0,7;2;1;1000;LOS RECICLADORES DE BASE;NO HAY SEPARACIÓN EN LA FUENTE;1;1000;LOS RECICLADORES DE BASE;NO HAY SEPARACIÓN EN LA FUENTE;1;15000;LOS RECICLADORES DE BASE;NO HAY SEPARACIÓN EN LA FUENTE;2;0;;;2;0;;;1;1000;RECICLADORES DE BASE;NO HAY CLASIFICACIÓN DIFERENCIADA;1;500;RECICLADORES DE BASE;NO HAY CLASIFICACIÓN DIFERENCIADA;1;20000;RECICLADORES DE BASE;NO HAY CLASIFICACIÓN DIFERENCIADA;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;38500;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;2;2;;;0;0;19,2;3;19,2;1;2;0;0;0;0;0;2;;;;19,2;0;;2;1;;0;;0;1;;0,9;0,09;0;0;0;19,2;0;5;1;0;0;0;3208,33;3,21;576;4120,9;19,2;67;33;100;100;67;2,2;2;5;4;3,8;2;2;4;1,1;2,2;1,1;0,5;0,1;3;100;18;19;24;
804;QUININDÉ;8;2;32903;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;;1;1;2;2;2;2;;2240;1;1;112;0;112;1;112;0;112;2;0;0;0;0;0;1;1;49,71;10,63;10;8,62;8,62;2,33;1,33;2,42;2,42;1,05;1,18;0;0;0;1,69;ESCOMBROS;100;0,87;2;1;24619;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;1;24619;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;1;23418;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;2;0;;;1;53940;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;2;0;;;1;18351;ASOCIACIÓN DE RECICLADORES;;1;15146;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;1;5886;ASOCIACIÓN DE RECICLADORES DE QUININDÉ;;1;3600;GADMC QUININDÉ;;2;0;;;2;0;;;2;;0;;;165979;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;80;1;65;1;1;2;2;1;0;1;1;1;1;0;65;0;;2;1;;0;;0;1;1;112;1;0;0;0;80;1;2;1;0;0;0;13831,58;13,83;2400;28625,61;65;49,71;50,29;100;100;49,71;10,63;10;8,62;8,62;2,33;1,33;2,42;2,42;1,05;1,18;0;0;0;1,69;100;18;19;1;2
805;SAN LORENZO;8;2;32415;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;;;;2;;;;;;;750;1;1;45;0;45;1;20;0;20;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,71;2;1;365000;RECICLADORES;SIN DIFICULTAD;1;730000;LOS RECICLADORES;SIN DIFICULTAD;1;730000;LOS RECICLADORES;SIN DIFICULTAD;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;0;;;2;;0;;;1825000;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;25;3;25;2;2;;;;;;2;;;;25;0;;2;1;;0;;0;1;;20;0,44;0;0;0;25;0;5;1;0;0;0;152083,33;152,08;750;23014,65;25;;;;;;;;;;;;;;;;;;;;;18;19;24;
806;ATACAMES;8;2;20577;1;1;2;2;;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;1;MULTAS;1;1;2;2;2;2;;1350;1;1;45;37;82;1;33;35;68;2;0;0;0;0;0;2;;;;;;;;;;;;;;;;;;;0,76;2;1;262,8;ASOCIACIÓN 14 DE NOVIEMBRE;;1;280,8;ASOCIACIÓN 14 DE NOVIEMBRE;;1;781,2;ASOCIACIÓN 14 DE NOVIEMBRE;;1;79;ASOCIACIÓN 14 DE NOVIEMBRE;;1;151,2;ASOCIACIÓN 14 DE NOVIEMBRE;;2;0;;;2;0;;;1;172,8;ASOCIACIÓN 14 DE NOVIEMBRE;;2;0;;;2;0;;;2;0;;;1;93,6;ASOCIACIÓN 14 DE NOVIEMBRE;;2;;0;;;1821,6;2;;;;;;2;;;;;;0;0;0;1;1;2;;;0;0;45;1;45;1;1;2;2;1;0;1;1;1;1;2;45;0;;2;1;;0;;0;1;1;68;0,83;0;0;0;45;1;2;1;0;0;0;151,8;0,15;1350;15638,52;45;;;;;;;;;;;;;;;;;;;;;18;19;1;2
